align_len	b1	b2	bw1	bw2	ch_match	e1	e2	ew1	ew2	gid1	gid2	id1	id2	len1	len2	matches	matches_percent	s1	s2	score	seq1	seq2	tok1	tok2	uid1	uid2	w_match	series_b1	series_b2
1622	1	132	0	26	768	1166	1611	210	299	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms166	Shamela0011780-ara1.completed.ms331	1665	1614	946	58.323057953144264	سجستان جنوبى يسمى باب فيروزاباذ والباب الذي يخرج منه إلى الغور -شرقى يسمى -باب خشك و-----أبوابها من خشب غير باب سراى فإنه---- حديد و-على كل باب سوق يستقل بما يحتف من المحال وفى داخل المدينة والربض مياه جارية وللحصن أربعة أبواب بحذاء كل باب من أبواب المدينة باب لهذا الحصن ويسمى باسم ذلك الباب وخارج الحصن جدار يطوف بالحصن كله أطول من قامة و----بينهما مقدار ثلا-ثين خطوة-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- والمسجد الجامع من المدينة فى وسطها وحواليه --أسواق والسجن على ظهر قبلة المسجد الجامع وليس بخواسان وما وراء النهر وسجستان والجبال مسجد أعمر بالناس على دوام الأيام من مسجد هراة ثم مسجد بلخ ثم م---سجد سجستان فإن بهذه المساجد حلق---- الفقهاء والناس يتزاحمون ع------لى رسم الشام والثغور وسائر المساجد بهذه الأماكن إنما ينتابها الناس فى الجمعات وهراة مطرح الحمولات من فارس إلى خراسان وهى فرضة لخراسان وسجستان وفارس والجبل من هراة على فرسخين على طريق بلخ ومحتطبهم من مفازة بينها وبين اسفزار وليس بهذا الجبل محتطب ولا مرعى وإنما يرتفقون منه بالحجارة للأرحية والفرش وغير ----ذلك وعلى رأس هذا الجبل بيت نار يسمى سرشك وهو معمور وبينه وبين المدينة كنيسه للنصارى وليس بينهما وبين المدينة مياه ولا بساتين إلا نهر المدينة على باب المدينة يعبر ب----القنطرة ثم لا يكون بعدها ماء ولا خضرة و----------على سائر الأبواب مياه-------------- وبساتين -أعمره------ا باب فيروزاباذ ومخرج مائهم	سجستان جنوبى يسمى باب فيروزاباذ والباب الذي يخرج منه الى الغور مشرقى يعرف بباب خشك وكانت أبوابها خشبا-- غير باب سراى فإنه كان حديدا وعلى كل باب سوق------------------------- وفى داخل المدينة والربض مياه جارية وللحصن أربعة أبواب بحذاء كل باب من أبواب المدينة باب لهذا الحصن ويسمى باسم ذلك الباب وخارج الحصن جدار يطوف بالحصن كله أطول من قامة وكان بينهما أكثر من ثلثين خطوة فاتفق على أهل المدينة حرب وخلع طاعتهم مع وال كان لهم من قبل صاحب خراسان يعرف بمحمد بن الجراح رأيته وكان محسنا اليهم فعصوا بعصيانه ومنعوه من صاحب خراسان بغلق الأبواب دونه وتطاولت أيام خلافه الى أن ظفر بهم أشعث بن محمد فافتتح المدينة صلحا والحصن الذي فى داخلها عنوة وقهرا وأمر صاحب خراسان أن يلحق سورها بالحضيض وأقام عليه من طمس آثاره ومحا معالمه فكأنه لم ير لها قط سور ولا كان عليها حصن والمسجد الجامع فى المدينة--------- وحواليه الأسواق والسجن على ظهر قبلة --مسجد الجامع وليس بخراسان وما وراء النهر وسجستان والجبال مسجد أعمر بالناس على دوام الأيام من مسجد هراة وم--سجد بلخ واليه مسجد سجستان فإن بهذه المساجد كثرة من الفقهاء وزحمة من أرباب القرآن على رسم الشأم والثغور------------------------------------------------------------------------------------------------ وهى فرضة لخراسان وسجستان وفارس والجبل من هراة على فرسخين على طريق بلخ ومحتطبهم من مفازة بينهم وبين اسفزار وليس لهذا الجبل محتطب ولا مرعى وإنما يرتفقون منه بالحجارة للأرحية والفرش وما أشبه ذلك وعلى رأس هذا الجبل بيت نار يدعى سرشك وهو معمور وبينه وبين المدينة بيعة- للنصارى وليس بينه-ا وبين المدينة مياه ولا بساتين سوى نهر المدينة على باب المدينة فإذا عبرت القنطرة لم تر----- بعدها ماء ولا خضرة الى البلد وعلى سائر الأبواب والجهات مياه جارية وبساتين وأعمر أبوابها باب فيروزاباذ ومخرج مائهم	1685.5	166	331	300	300	4643104313294131032	-8067185548678793432	145	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
524	1169	1	211	0	348	1665	524	300	94	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms166	Shamela0011780-ara1.completed.ms332	1665	1697	434	82.82442748091603	قرب رباط كروان فإذا خرج عن--- الغور إلى هراة ينشعب منه أنهار------ فمنها نهر يسمى برخوى يسقى رستاق سنداسنك ونهر يسمى بارست يسقى رستاق كواشان وسياوشان ومالن وتيزان وروامز ونهر أذربيجان يسقى رستاق سوسان ونهر يسمى سكو-كان يسقى رستاق س-له ونهر يسمى -كراغ يسقى رستاق كوكان ونهر يسمى -غوسمان يسقى رستاق كرك ونهر يسمى كن-ك يسقى رستاق غوبان وكربكرد ونهر يسمى ف--غر يسقى رستاق بغاوردان وفيرد ونهر يسمى آ----نجير يسقى مدينة هراة والبساتين --متصلة على طريق سجستان مقدار مرحلة وأكبر مدينة به------راة بعد هراة كروخ وأوفه ويرتفع من كروخ	قرب رباط كروان وإذا خرج من حد الغور الى هراة ينشعب منه أنهار كثيرة فمنها نهر يعرف بوخوى يسقى رستاق سنداسنك ونهر يسمى بارست يسقى رستاق كواسان وسياوشان ومالن وتيزان وروامز ونهر اذر-يجان يسقى رستاق سوسان ونهر يعرف بشكوكان يسقى رستاق شغله ونهر يعرف بكراغ يسقى رستاق كوكان ونهر يعرف بغوسجان يسقى رستاق كوك ونهر يعرف بكبك يسقى رستاق غوتان وكربكرد ونهر يعرف بسبغر يسقى رستاق سوخين فى حد بوسنج ونهر يعرف بانجير يسقى مدينة هراة والبساتين المتصلة على طريق سجستان مقدار مرحلة وأكبر مدينة بنواحى هراة بعد هراة كروخ واوفه ويرتفع من كروخ	771.5	166	332	300	300	4643104313294131032	2340645737755919166	60	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
1372	1	524	0	94	840	1284	1697	229	300	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms167	Shamela0011780-ara1.completed.ms332	1647	1697	1030	75.0728862973761	الكشمش الذي يجل-ب إلى الآفاق والزبيب الطائفى الذي يحم-ل إلى الآفاق ----------------معظمه يرتفع من مالن وكروخ مدينة صغيرة وأهلها شراة والمسجد الجامع بمحلة منها تسمى -سبيدان وبناؤها--- طين وهى فى شعب بين جبال وحدها مقدار عشرين فرسخا كل---ها مشتبكة البساتين والمياه والأشجار-------- والقرى العامرة وأوفه أهل جماعة وهى نحو كروخ و---------لها بساتين ومياه وبناؤها من طين----- ومالن أصغر من كروخ وهى----- مشتبكة البساتين والمياه--------- والكروم عامرة جدا وخيسار قليلة الأشجار والمياه وهى أصغر من مالن وأهلها أهل جماعة واستربيان أهلها خوارج وهى أصغر من مالن ولها مياه وبساتينهم قليلة والغالب علي----------هم الزر-ع دون الكروم وهى فى الجبال----- وماراباذ كث-يرة البساتين والمياه وهى مدينة أصغر من مالن ويرتفع منها أرز كثير يجلب إلى النواحى وباشان مدينة أصغر من مالن ولهم زر-ع وهى قليلة البساتين على كثرة مياهها وبأسفزار أربع من المدن وأكبرها كواشان وهى مدينة أصغر من كروخ ولها م-اء وبساتين كثيرة وأهلها أهل جماعة وكواران وكوشك وادرسكر -هى متقاربة فى الكبر ولها مياه وبساتين وأسفزار مقدارها ثلاث مراحل فى مرحلة وهى كلها عامرة وليس فى ظهرانيها مفازة وبأسفزار شعب يسمى كاشكان وفيها قرى عامرة كلهم شراة فأما مدن أسفزار فإن أهلها أهل جماعة وأما بوشنج فإن بها من المدن خركرد وفركرد وكوسوى وكره وأكبرها بوشنج وهى مدينة نحو النصف من هراة وهي وهراة فى مستو-- ومن بوشنج إلى الجبل نحو فرسخين وهو هذا الجبل الذي من هراة إليه فرسخان وبناؤهم من جنس ------بناء هراة ولهم مياه وأشجار كثيرة وبها	الكشمش ال---مجلوب الى الآفاق والزبيب الطائفى ال---محمول الى العراق وسائر البلاد ب ومعظمه يرتفع من مالن وكروخ مدينة -قصدة وأهلها شراة و--مسجد الجامع بمحلة منها تعرف بسبيدان وبناؤها من طين وهى فى شعب بين جبال م------قدار عشرين فرسخا وجميعها مشتبكة البساتين والمياه والأشجار والغياض والقرى العامرة واوفه أهل جماعة وهى نحو كروخ فى القدر ولها بساتين ومياه وبناؤها من طين أيضا ومالن أصغر من كروخ وهى أيضا مشتبكة البساتين والمياه والأشجار والكروم عامرة---- وخيسار قليلة الأشجار والمياه وهى أصغر من مالن وأهلها أهل جماعة واستربيان أهلها خوارج وهى أصغر من مالن ولها مياه وبساتينهم قليلة والغالب عليهم فى غلاتهم الزروع دون الكروم وهى فى --جبال وعرة وماراباذ فكثيرة البساتين والمياه وهى مدينة أصغر من مالن ويرف-ع منها أرز كثير يجلب الى النواحى وباشان مدينة أصغر من مالن ولهم زروع وهى قليلة البساتين على كثرة مياهها وباسفزار أربع -----مدن وأكبرها كواسان وهى مدينة أصغر من كروخ ولها مياه وبساتين كثير-----------------ة وكواران وكوشك وادرسكن وهى متقاربة فى الكبر ولها مياه وبساتين واسفزار أهلها أهل جما-----------------------------------------------------------------------------------------------------------------------------------------عة وأما بوسنج ف--فيها من المدن خركرد وفركرد------- وكره وأكبرها بوسنج وهى مدينة نحو --نصف هر---اة وهى وهراة فى مستواة ومن بوسنج الى الجبل نحو فرسخين وهو ال----جبل الذي من هراة اليه فرسخان وبناؤهم من جبس وليس كبناء هراة ولهم مياه وأشجار كثيرة ولهم	1793.0	167	332	300	300	7657287161337392435	2340645737755919166	141	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
447	1284	1	229	0	239	1647	435	300	84	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms167	Shamela0011780-ara1.completed.ms333	1647	1643	302	67.56152125279642	من أشجار العرعر ما ليس بجميع خراسان فى بلد ويحمل هذا الخشب إلى سائر النواحى وماؤهم من نهر هراة وهو النهر الذي يخرج إلى سرخس غير أنه ينقطع الماء دون سرخس ولا يستعمل إلا فى بعض السنة------------------------------------------------ ولبوشنج سور و------خندق وثلا--ثة أبواب -باب يسمى -باب على إلى---------- نيسابور وباب هراة إ-----لى هراة وباب قوهستان إ-----لى قوهستان وأكبر المدن بها بعد بوشنج كوسوى وهى مدينة ------لها ماء وبساتين قليلة وهى نحو الثلث	من أشجار العرعر ما ليس بجميع خراسان فى بلد ويحمل هذا الخشب الى سائر النواحى وماؤهم من نهر هراة وهو النهر الذي يجرى الى سرخس و-------ينقطع------ دون سرخس فى أكثر الأوقات وينضب فى الصيف ويصل اليها الماء فى الشتاء فيمر فى وسط البلد ولبوسنج حصار وعليه خندق وله ثلثة أبواب فباب يعرف بباب على يفضى الى طريق نيسابور وباب هراة يشرع الى هراة وباب قوهستان يأخذ الى قوهستان وأكبر المدن بها بعد بوسنج كوسرى وهى مدينة خصبة ولها ماء وبساتين قليلة وهى نحو الثلث	492.0	167	333	300	300	7657287161337392435	-7407623377146131770	46	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
1299	1	435	0	84	735	1047	1643	196	300	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms168	Shamela0011780-ara1.completed.ms333	1617	1643	910	70.05388760585065	من بوشنج وبناؤهم من طين وخركرد لها ماء وبساتين كثيرة وهى أصغر من كوسوى وفركرد أصغر من خركرد ولها ماء جار------ وهم أصحاب سوائم وليس لهم بساتين كثيرة ولهم ماء جار قليل وكره لها بساتين ومياه كثيرة وهى نحو من فركرد فى الكبر وأما باذغيس فإن بها من مدنها جبل الفضة وكوفا وكوغناباذ وبشت وجاذوى وكابرون وكالوون ودهستان و-----السلطان يكون مقامه بكوغناباذ وأعمرها وأكبرها دهستان وتكون نحو النصف من بوشنج وبناؤها من طين ولهم أسراب كثيرة فى الأرض وهى على جبل ولهم ماء جار قليل وليست لهم بساتين ولا كروم وإنما هى مباخس وكذلك كوفا وجبل الفضة وكوفا أكبر من جبل الفضة وجبل الفضة على جبل كان فيه معدن الفضة وتعطل لفناء الحطب وأما كوفا فإنها فى صحراء وبكوغناباذ وبشت وجاذوى بساتين ومياه ولهم مباخس كثيرة وكالوون وكابرون ليس لهم- بساتين ولا مياه جارية وإنما مياههم من الأمطار والآبار وهم أصحاب زروع مباخس وأصحاب أغنام وجبل الفضة على طريق سرخس من هراة وباذغيس أهل جماعة إلا خجستان قرية أحمد بن عبد الله فإن أهلها شراة وأما گ---------نج رستاق فإن مدينتها ببن ولها كيف وبغشور والسلطان منها--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- بببن وهى أكبر هذه المدن وببن أكبر من بوشنج وبغشور نحو بوشنج فى الكبر وكيف نحو نصف بغشور وب-بن وكيف	من بوسنج وبناؤهم من طين وخركرد لها ماء وبساتين كثيرة وهى أصغر من كوسرى وفركرد أصغر من خركرد وماؤها الجارى قليل وهم أصحاب سوائم وليس لهم بساتين كثيرة------------------ وكره لها بساتين ومياه كثيرة وهى نحو--- فركرد فى الكبر و----باذغيس---- بها من المدن جبل الفضة وكوه- وكوغناباذ وبست وجاذوا وكابرون وكالوون ودهستان ومقام السلطان----------- بكوغناباذ وأعمرها وأكبرها دهستان وتكون نحو --نصف--- بوسنج وبناؤها من طين ولهم أسراب كثيرة فى الأرض وهى على جبل ولهم ماء جار قليل وليست لهم بساتين ولا كروم و-----هى مباخس وكذلك كو-ه وجبل الفضة وكو-ه أكبر من جبل الفضة وجبل الفضة على جبل كان فيه معدن للفضة فتعطل لقلة- الحطب وأما كوه فهى--- فى صحراء وبكوغناباذ وبست وجاذوا بساتين ومياه ولهم مباخس كثيرة وكالوون وكابرون ليس لهما بساتين ولا مياه جارية وإنما مياههم من الأمطار والأبآر وهم أصحاب زروع مباخس و------أغنام وجبل الفضة على طريق سرخس من هراة وباذغيس أهل جماعة و---خجستان قرية أحمد بن عبد الله فإن أهلها شراة غلاة بأجمعهم وكنج رستاق---- مدينتها ببن ولها كيف وبغشور و--------منها أبو منصور البغوى صاحب بريد نيسابور وأيسر من بخراسان وأكثرهم كتبا وأحسنهم إنشاء وألكنهم بالعربية وأفصحهم بالفارسية وهو أخطر من رأيت بخراسان وأكثرهم صامتا وناطقا وتجارات وضياعا وكراعا وأوثقهم عند سلطانه حكاية وسلطان هذه الناحية مقيم بببن وهى أكبر هذه المدن وببن أكبر من بوسنج وبغشور نحو بوسنج و---------كيف نحو---- بغشور ولببن وكيف	1612.0	168	333	301	300	-6721673530582604665	-7407623377146131770	148	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
600	1052	1	197	0	406	1617	574	301	106	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms168	Shamela0011780-ara1.completed.ms334	1617	1674	503	83.83333333333334	مياه كثيرة جارية وبساتين وكروم وبناؤهما من طين وأما بغشور فإنها فى مفازة وهى عذى-- وزروعهم كلها مباخس وماؤهم من الآبار وهم أصحاب زروع --------------وهى مدينة صحيحة التربة والهواء وهذه المدن كلها على طريق مرور---وذ ومرو---روذ بها من المدن قصر أحنف ودزه ومرو---روذ وأكبرها مروروذ وهى أصغر من بوشنج ولها نهر كبير وهذا النهر الجارى إلى مرو ولهم عليه بساتين وكروم كثيرة وهى طيبة التربة والهواء وقصر أحنف على مرحلة منها على طريق بلخ ودزه على طريق أنبار على أربعة فراسخ و-قصر أحنف لها ماء جار ولها بساتين وكروم وفواكه حسنة ودزه يشق نهر مرور---وذ وسطها وهى نصفا------ن وبينهما قنطرة ولها بساتين وكروم وفواكه	مياه كثيرة جارية وبساتين وكروم وبناؤهما من طين وأما بغشور ف-----فى مفازة وهى أعذاء وزروعهم كلها بخو-س وماؤهم من الأبآر وهم أصحاب زروع وبساتين وكروم وهى مدينة صحيحة التربة والهواء وهذه المدن كلها على طريق مرو الروذ ومرو الروذ بها من المدن قصر أحنف ودزه ومرو الروذ -أكبرها------- وهى أكبر من بوسنج ولها نهر كبير وهو- النهر الجارى الى مرو ولهم عليه بساتين وكروم كثيرة وهى طيبة الهواء والتربة وقصر أحنف على مرحلة منها على طريق بلخ ودزه على طريق انبار على أربعة فراسخ ولقصر أحنف---- ماء جار و----بساتين وكروم وفواكه حسنة و----يشق نهر مرو الروذ وسط دزه فيجعلها نصفين وبينهما قنطرة ولها بساتين وكروم وفواكه	902.0	168	334	301	300	-6721673530582604665	7845836470488028944	79	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
438	1	574	0	106	281	383	996	69	184	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms169	Shamela0011780-ara1.completed.ms334	1684	1674	345	78.76712328767124	حسنة ومن مرو---روذ إلى النهر غلوة والطالقان مدينة نحو من مروروذ فى الكبر ولها مياه جارية وبساتين قليلة وبناؤها وبناء مروروذ من طين وهى أصح هواء من مرو---روذ ومن مرو---روذ إلى الجبل ثلاثة فراسخ مما يلى المغرب ومن جانب الجبل منه على فرسخين مما يلى المشرق والطالقان فى الجبل و--------------------لها رساتيق فى الجبل------------ والفارياب مدينة------------ أصغر من الطالقان-- إلا أنها أكثر بساتين ومياها من الطالقان وبناؤها من طين والجوزجان -	حسنة ومن مرو الروذ الى النهر غلوة والطالقان مدينة نحو مرو الروذ فى الكبر ولها مياه جارية وبساتين قليلة وبناؤها من ط-------------ين وهى أصح هواء من مرو الروذ ومن مرو الروذ الى الجبل ثل-ثة فراسخ مما يلى المغرب ومن جانب الجبل منه على فرسخين مما يلى المشرق والطالقان فى --جبل متصل بجبال الجوزجان ولها رساتيق فى الجبل كثيرة عامرة والفارياب مدينة من الجوزجان أصغر من الطالقان ظ إلا أنها أكثر بساتين ومياها من الطالقان وبناؤها من طين وبالفارياب	610.5	169	334	300	300	-1615793820859960235	7845836470488028944	51	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
1551	533	1	93	0	694	1622	1464	287	260	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms169	Shamela0011780-ara1.completed.ms335	1684	1662	857	55.25467440361057	مروروذ ولها مياه وكروم----- وبساتين كثيرة وبناؤها--- طين وسا---------------------ن مدينة صغ----يرة لها مياه وبساتين والغالب على ثمارها الجوز وهى فى الجبل واليهودية أكبر من سان ولها مياه وبساتين وهى فى الجبل وكنددرم فى الجبل وهى مدينة كثيرة الكروم والجوز و-لها مياه كثيرة وشبورقان لها ماء جار والغال----------------------ب عليهم الزروع وبساتينهم قليل----------------ة وهى أكبر من كنددرم ومن سان وهى نحو من اليهو-دية فى الكبر وأشترج مدينة أنخذ مدينة صغيرة فى مفازة لها سبع قرى وبيوت للأكراد أصحاب -----أغنام و----إبل منها شعر ومدر ويرتفع من ناحية الجوزجان الجلود التى تحمل إلى سائر خراسان وهى فى غاي------------------------ة الخصب----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- فمن -شبورقان إلى أنبار مرحلة فى ناحية الجنوب ومن -شبورقان إلى اليهودية يحتاج أن يرجع إلى --فارياب م---رحلتين----- ثم منها إلى اليهودية مرحلة ومن -شبورقان إلى أت-خذ مرحلتان فى الشمال ومن -شبورقان إلى كنددرم أربع مراحل ثلاث مراحل إلى اليهودية ومرحلة إ------ليها------ وغرج الشار لها مدينتان إحداهما تسمى نشين- والأخرى سورمين وهما متقاربتان فى الكبر وليس بهما مقام للسلطان---------------- والشار الذي تنسب إليه---- المملكة مقيم بقرية فى الجبل تسمى -بلكيان------------------------------------------------------------------- وهاتان المدينتان لهما مياه وبساتين------ ويرتفع من نشين أرز كثير يحمل إلى-------------- الب--------------لدان ويرتفع من سورمين زبيب كثير يحمل إلى النواحى وبين نشين وبين دزه مرو---روذ مرحلة فى المطلع	ال-روذ ولها مياه وكروم وخصب وبساتين------ وبناؤهم من طين ب السطر وقد تقدم القول أن مدينة سان صغيرة لها مياه وبساتين وهى من الج-------------------------بل واليهودية أكبر من سان ولها مياه وبساتين وهى فى الجبل وكن-درم من الجبل وهى مدينة كثيرة الكروم والجوز واللوز والخيرات واشبورقان بها من المياه الجارية فوق كفايتهم والغالب عليهم الزروع وبساتينهم قليلة وفواكههم مجلوبة وهى أكبر من كن-درم ومن سان أيضا وتقارب اليهودية فى الكبر واند-----------خذ مدينة صغيرة فى مفازة لها سبع قرى وبيوت للأكراد من أرباب الأغنام ولهم إبل-------------- ويرتفع من------ الجوزجان الجلود المدبوغة بها فتعم- خراسان وما وراء النهر والجوزجان ناحية عامة الخصب كثيرة أسباب التجارة والمجالب وفى أهلها دهقنة ولجوزجان سوى هذه المدن التى ذكرتها رساتيق وقرى ذات مياه جارية وفواكه كثيرة فأما ما يقبض من أموالها مائة ألف دينار وأربع مائة ألف درهم فى كل سنة والمسافات بها فمن اشبورقان الى انبار مرحلة فى ناحية الجنوب ومن اشبورقان الى اليهودية طريق---- يرجع الى الفارياب فى مرحلتين وكسر ثم منها الى اليهودية مرحلة ومن اشبورقان الى اندخذ مرحلتان فى الشمال ومن اشبورقان الى كن-درم أربعة أيام ثلثة م-نها الى اليهودية ومن اليهوديه اليها مرحلة وغرج الشار لها مدينتان إحداهما تعرف ببشين والأخرى شورمين وهما متقاربتان فى الكبر وليس----- مقام --سلطانهما فى شىء منهما والشار الذي تنسب اليه هذه المملكة مقيم بقرية فى --جبل تعرف ببلكيان وكانت هذه ناحية ملك عظيم فيما سلف وتقدم من الزمان يعرف بملك الغرجه وهاتان المدينتان لهما ------بساتين ومياه ويرتفع من بشين أرز كثير يحمل الى بلخ وغيرها من البلدان المجاورة لها- ويرتفع من شورمين زبيب كثير يحمل الى النواحى وبين بشين وبين دزه مرو الروذ مرحلة فى المطلع	1335.0	169	335	300	300	-1615793820859960235	4065394636218355456	106	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
136	1	1529	0	274	103	135	1662	26	300	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms170	Shamela0011780-ara1.completed.ms335	1587	1662	128	94.11764705882352	مما يلى الجنوب وهى فى الجبل وأما الغور فإنها دار كفر وإنما -ذكرناه فى الإسلام لأن به- مسلمين وهى جبال عامرة ذات عيون وبساتين وأنهار وهى	مما يلى الجنوب وهى فى الجبل وأما الغور فإنها دار كفر وإنما تذكر ف---ى الإسلام لإن بها مسلمين وهى جبال عامرة ذات عيون وبساتين وأنهار وهى	243.0	170	335	300	300	-6155927291489439322	4065394636218355456	22	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
271	135	1	26	0	169	375	268	72	51	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms170	Shamela0011780-ara1.completed.ms336	1587	1604	213	78.59778597785979	خصيبة منيعة وفى أوائلهم مما يلى المشرق-- قوم يظهرون الإسلام وليسوا بالمسلمين ويحتف بالغور ---عمل هراة إلى فره ومن فره إلى بلدى داور ومن بلدى داور إلى رباط كروان من عمل ابن فري----غون ------------------ومن رباط كروان إلى غرج الشار ومنها إلى هراة فهذا الذي يطوف ب----الغور	حصينة منيعة وفى أوائلهم مما يلى المسلمين قوم يظهرون الإسلام وليسوا ب--مسلمين ويحتف بالغور من عمل هراة الى فره ومن فره الى بلدى داور ومن بلدى داور الى رباط كروان من عمل محمد بن افرغون وهو صاحب الجوزجان ومن رباط كروان الى غرجستان-- ومنها الى هراة وهذا الذي يطيف ببلد الغور	373.5	170	336	300	300	-6155927291489439322	-6991139253538381645	30	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
845	422	819	80	152	501	1163	1604	223	300	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms170	Shamela0011780-ara1.completed.ms336	1587	1604	627	74.20118343195267	وأما سرخس فإنها مدينة بين نيسابور ومرو وهى فى أرض سهلة وليس لها ماء جار إلا نهر يجرى----------- فى بعض السنة ولا يدوم ماؤه وهو فضل مياه هراة وزروعهم مباخس و--هى مدينة -على نحو النصف من مرو وهى عامرة صحيحة التربة والغالب ع----------لى نواحيها المراعى وهى قليلة القرى ومعظم أملاكهم الجمال و---------هى مطرح لحمولات ما يحيط بها من مدن خراسان وماؤهم آبا---ر وأرحيتهم على الدواب و---------------------------أبنيتها--- طين وأما نسا فإنه اسم المدينة وهى خصبة كثيرة المياه والبساتين وهى فى الكبر نحو سرخس ولهم مياه-- جارية فى دورهم وسككهم---- نزهة جدا ولها رساتيق واسعة خصبة وهى فى أضعاف الجبال وفراو------ة ثغر فى البرية فى وجه----------- الغزية وهى منقطعة عن القرى وفيها منبر -يقيم بها المرابطون وهم عدد يسير إلا أنهم يرجعون إلى عدة وافرة -ينتابها الناس وهى رباط اسمها فراوة ليس بها قرية ولا تتصل بها عمارة ولهم عين ماء تجرى للشرب -------------فى وسط	وأما سرخس فمد-----ينة بين نيسابور ومرو وهى فى أرض سهلة وليس بها ماء جار إلا نهر يخرج اليهم فضله فى بعض السنة ولا يدوم ماؤه وهو فضل مياه هراة وزروع سرخس بخوس وهى مدينة تكون نحو --نصف--- مرو---- عامرة صحيحة التربة والغالب بعد الزرع على نواحيها المراعى وهى قليلة القرى ومعظم أملاكهم الجمال والأغنام وهى مطرح لحمولات ما وراء النهر ومدن خراسان وماؤهم من أبآر وأرحيتهم على الدواب وليس بها طواحين الماء وجميع أبنيتهم من طين و----نسا -----------مدينة خ----صبة كثيرة المياه والبساتين وهى فى الكبر نحو سرخس و----مياههم جارية فى دورهم وسككهم وهى نزهة---- ولها رساتيق واسعة خصبة وهى فى أضعاف --جبال وفراوه مدينة ثغر ----------فى وجه البرية على الغزية وهى منقطعة عن القرى وفيها منبر ويقيم بها المرابطون وهم عدد يسير إلا أنهم يرجعون الى عدة وافرة وينتابهم الناس لل--رباط عندهم -----وليس لهم قرية ولا يتصل بهم عمارة ولهم عين ماء يجرى ومنها شربهم وممرها فى وسط	1042.0	170	336	300	300	-6155927291489439322	-6991139253538381645	98	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
450	1163	1	223	0	306	1587	421	300	77	-5334324642317135731	7707327246432207837	Shamela0011680-ara1.completed.ms170	Shamela0011780-ara1.completed.ms337	1587	1697	377	83.77777777777777	القرية وليست لهم بساتين ولا زروع إلا مباقل على هذا الماء وأهلها دون ألف رجل------- وقوهستان------ من خراسان على مفازة فارس وليست بها مدينة بهذا الاسم وقصبتها ق-----اين ولها من المدن ينابذ والطبسين وتعرف بكرى وخور و--طبس ويعرف بطبس مسينان فأما قاين فهى من الكبر نحو سرخس وبناؤهم من طين ولها قهندز وعليه خندق والمسجد الجامع ودار الإمارة فى القهندز وماؤهم من القنى وبساتينهم قليلة وقراها متفرقة وهى م------ن الصرود وأما الطبسين فإنها مدينة أصغر من قاين	القرية وليس- لهم بساتين ولا زرع و-لا مباقل ويكونون------------- دون ألف رجل ذى بأس وقوهستان ناحية من خراسان على مفازة فارس وليس- بها مدينة بهذا الاسم وقصبتها تسمى قاين ولها من المدن ينابذ والطبسين وتعرف بكرى وخور والطبس وتعرف بطبس مسينان فأما قاين فهى فى الكبر نحو سرخس وبناؤهم من طين ولها قهندز وعليه خندق و--مسجد --جامع ودار الإمارة فى القهندز وماؤهم من القنى وبساتينهم قليلة وقراها متفرقة وهى ناحية من الصرود و----الطبسين مد------ينة أصغر من قاين	668.5	170	337	300	300	-6155927291489439322	1862781832823276997	57	Shamela0011680-ara1.completed	Shamela0011780-ara1.completed
