align_len	b1	b2	bw1	bw2	ch_match	e1	e2	ew1	ew2	gid1	gid2	id1	id2	len1	len2	matches	matches_percent	s1	s2	score	seq1	seq2	tok1	tok2	uid1	uid2	w_match	series_b1	series_b2
521	634	1	118	0	90	1033	288	195	61	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2435	Shia000204Vols-ara1.ms287	1589	1478	117	22.456813819577732	في صغرهم مخافة النبز أن يلحق بهم قوله وروي استحباب التسمية يوم السابع أكثر الأخبار تضمنت استحباب التسمية للمولود من غير توقيت فيدخل وقته من حين الولادة وفي رواية عن الكاظم ع-----------------ليه السلام إن أحب أن يسميه من يومه فليفعل بل روي استحباب تسمية الحمل محمدا قبل أن يولد والمصنف رحمه الله مشى على ذلك فجعل التسمية من سنن الولادة ثم ويكره أن يكنيه أبا الق--------------------------------------------------------------------------------------------------اسم إذا كان --اسمه محمدا----- وأن يسميه حكما أو حكيما أو خالدا	في صغرهم مخافة النبز أن يلحق به- قوله ويكره أن يكني محمدا بأبي القاسم لما رواه الكليني--------------------------------------------------------------------------- عن السكوني عن أبي عبد الله عليه السلام إن ------------------------------------------------------------------------------------------------------------------------------------------------------------رسول الله صلى الله عليه وآله له نهى عن أربع كنى عن أبي عيسى وعن أبي الحكم وعن أبي مالك وعن أبي القاسم إذا كان الاسم- محمدا قوله وأن يسمي- حكما أو حكيما أو خالدا	19.5	2435	287	300	300	5794130411927391810	3747332350831759489	18	Shia000163Vols-ara1	Shia000204Vols-ara1
229	1064	871	202	180	137	1282	1095	242	223	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2435	Shia000204Vols-ara1.ms287	1589	1478	171	74.67248908296943	استحباب كون----ه يوم السابع رواية والرواية التي أشار إليها هي رواية------- أبي الصباح الكناني قال سألت أبا عبد الله عليه السلام عن الصبي المولود متى يذبح عنه ويحلق رأسه ويتصدق بوزن شعره ويسمى فقال كل ذلك في اليوم السابع وبمعناها	استحباب حلق رأسه يوم السابع فيدل عليه روايات كثيرة منها ما رواه الكليني عن أبي الصباح الكناني قال سألت أبا عبد الله عليه السلام عن الصبي المولود متى يذبح عنه ويحلق رأسه ويتصدق بوزن شعره ويسمى فقال كل ذلك في اليوم السابع ولو -----	304.0	2435	287	300	300	5794130411927391810	3747332350831759489	31	Shia000163Vols-ara1	Shia000204Vols-ara1
877	7	58	1	12	442	789	786	155	164	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2436	Shia000204Vols-ara1.ms287	1530	1478	566	64.5381984036488	-أبا القاسم إذا كان اسمه محمدا وجه الكراهة ما ----روي عن أبي عبد الله عليه السلام إن----- النبي صلى الله عليه وآ---له نهى عن أربع كنى عن أبي عيسى وعن أبي الحكم وعن أبي مالك وعن أبي القاسم إذا كان الاسم محمدا قوله وأن يسميه حكم------------------ا الخ مستند كراهة هذه الأسماء رواية---------- حماد بن عثمان الحسنة عن أبي عبد الله عليه السلام قال إن رسول الله صلى الله عليه وآله دعا بصحيفة حين حفره الموت وأما اللواحق فثلاثة سنن اليوم السابع والرضاع والحضانة وسنن اليوم السابع أربعة الحلق والختان وثقب الأذن والعقيقة يريد أن ينهى عن أسماء يتسمى بها فقبض ولم يسمها منها الحكم وحكيم وخالد ومالك وذكر أنها ستة أو سبعة مما لا يجوز أن يتسمى بها وروى --------------------------------------------محمد بن مسلم عن أبي جعفر عليه السلام قال إن أبغض الأسماء إلى الله تعالى حارث ومالك وخالد وليس في الأخبار تصريح بالنهي عن---------- ضرار بخصوصه لكنه من الأسماء المنكرة وقيل إنها من أسماء إبليس	بأبي القاسم لما --------------رواه الكليني عن السكوني عن أبي عبد الله عليه السلام إن رسول ال-له صلى الله عليه وآله له نهى عن أربع كنى عن أبي عيسى وعن أبي الحكم وعن أبي مالك وعن أبي القاسم إذا كان الاسم محمدا قوله وأن يسمي- حكما أو حكيما أو خالدا الخ يدل على ذلك ما رواه الكليني في الحسن عن حماد بن عثمان------- عن أبي عبد الله عليه السلام قال إن رسول الله صلى الله عليه وآله دعا بصحيفة حين حضره الموت---------------------------------------------------------------------------------------------------------------- يريد أن ينهى عن أسماء يتسمى بها فقبض ولم يسمها منها الحكم وحكيم وخالد ومالك وذكر أنها ستة أو سبعة مما لا يجوز أن يتسمى بها ويستحب حلق رأسه يوم السابع مقدما على العقيقة وعن محمد بن مسلم عن أبي جعفر عليه السلام قال إن أبغض الأسماء إلى الله------ حارث ومالك وخالد ولم أقف على حديث يتضمن النهي عن التسمية ب ضرار------- لكنه من الأسماء المنكرة وقيل إنه- من أسماء إبليس	960.5	2436	287	300	300	7235991917240571931	3747332350831759489	105	Shia000163Vols-ara1	Shia000204Vols-ara1
394	76	1157	14	227	218	371	1536	71	300	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2437	Shia000204Vols-ara1.ms288	1511	1536	271	68.78172588832487	قال ثقب أذن الغلام من السنة وختان الغلام من السنة وروى الكليني عن الحسين بن خالد --------------------------------------------------------------------------قال سألت أبا الحسن------ عليه السلام عن التهنئة بالولد متى ---قال إنه لما ولد الحسن بن علي عليهما السلام هبط جبرئيل------------ على النبي---- صلى الله عليه وآله وسلم بالتهنئة في اليوم السابع وأمره أن يسميه ويكنيه ويحلق رأسه ويعق عنه ويثقب	قال ثقب أذن الغلام من السنة وختان الغلام من السنة ورواية ---------الحسين بن خالد ولعله الحسن بن خالد فإنه المذكور في كتب الرجال وهو ثقة فتكون الرواية حسنة قال سألت أبا الحسن الرضا عليه السلام عن التهنئة بالولد متى هي قال إنه لما ولد الحسن بن علي عليهما السلام هبط جبر-يل عليه السلام على رسول الله صلى الله عليه وآله----- بالتهنئة في اليوم السابع وأمره أن يسميه ويكنيه ويحلق رأسه ويعق عنه ويثقب	464.5	2437	288	300	300	-2925644655974808921	8572400586287601944	48	Shia000163Vols-ara1	Shia000204Vols-ara1
431	371	1	71	0	220	788	297	152	58	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2437	Shia000204Vols-ara1.ms289	1511	1536	274	63.57308584686775	أذنه وكذلك حين ولد الحسين عليه السلام أتاه في اليوم السابع------ بمثل ذلك قال وكان لهما ذؤابتان في القرن الأيسر وكان الثقب في الأذن اليمنى في شحمة الأذن وفي اليسرى في أعلى الأذن فالقرط في اليمنى والشنف في اليسرى أما الحلق فمن السنة حلق رأسه يوم السابع مقدما على العقيقة والتصدق بوزن شعره ذهبا أو فضة ويكره أن يحلق من رأسه موضع ويترك موضع وهي القنازع وحرم بعض العامة-------- ثقب الأذن نظرا إلى أنه تأليم للولد وأذى لم يؤذن فيه شرعا	أذنه وكذلك حين ولد الحسين عليه السلام أتاه في اليوم السابع فأمره بمثل ذلك قال وكان لهما ذؤابتان في القرن الأيسر وكان الثقب في الأذن اليمنى في شحمة الأذن وفي اليسرى في أعلى الأذن والقرط في اليمنى والشنف في اليسرى ونقل عن--------------------------------------------------------------------------------------------------------------------------------------- بعض العامة أنه حرم ثقب الأذن نظرا إلى أنه تأليم للولد وأذى لم يؤذن فيه شرعا	498.0	2437	289	300	300	-2925644655974808921	168968967994086814	50	Shia000163Vols-ara1	Shia000204Vols-ara1
714	647	1089	130	216	130	1336	1359	259	266	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2438	Shia000204Vols-ara1.ms289	1550	1536	166	23.249299719887954	الأولى لا خلاف بين العلماء-------- في وجوب الختان في الجملة وأنه من الفطرة الحنيفية وإنما الكلام في أول وقت وجوبه هل هو قبل التكليف بحيث إذا بلغ الصبي يكون قد اختتن قبله ولو بقليل أم لا يجب إلا بعد البلوغ كغيره من التكاليف المتعلقة بالمكلف يظهر من عبارة المصنف الأول لإطلاق حكمه عليه بالوجوب ولا ينافيه حكمه باستحبابه يوم السابع لأن الوجوب على هذا القول موسع من حين الولادة إلى أن يقرب التكليف وعلى هذا فيكون فعله يوم السابع أفضل أفراده الواجبة ولأجل ذلك أطلق عليه الاستحباب كما يقال يستحب صلاة الفريضة في أول وقتها وعلى هذا فيكون الوجوب متعلقا بالولي فإن لم يفعل إلى أن بلغ الصبي أثم وتعلق الوجوب حينئذ بالولد -وبهذا القول صرح ف-----------ي التحرير فقال ولا يجوز تأخيره إلى البلوغ ووجه هذا القول-- إطلاق الأمر ---	الختان لا خلاف بين --علماء الإسلام في وجوب الختان بعد البلوغ----------------------- وإنما الخلاف في أول وقت وجوبه فذهب الأكثر إلى أنه------------------------------------------------- لا يجب إلا بعد البلوغ كغيره من التكاليف لأصالة براءة ذمة------------------------------------------------------------------------------------------------------------------------------ ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ا-----------------------------------------------------------لولي من هذا التكليف وقال العلامة في التحرير ول-----ا يجوز تأخيره إلى البلوغ وربما كان مستنده إطلاق الروايات	192.5	2438	289	300	300	-5572540936133004505	168968967994086814	25	Shia000163Vols-ara1	Shia000204Vols-ara1
168	463	506	93	100	121	627	672	127	135	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2439	Shia000204Vols-ara1.ms289	1578	1536	153	91.07142857142857	البلوغ وفي --صحيحة-- علي بن يقطين قال سألت أبا الحسن عليه السلام عن ختان الصبي لسبعة أيام من السنة هو أو يؤخر فأيهما أفضل قال لسبعة أيام من السنة وإن أخر فلا بأس ويمكن	الكليني في الصحيح عن علي بن يقطين قال سألت أبا الحسن عليه السلام عن ختان الصبي لسبعة أيام من السنة هو أو يؤخر فأيهما أفضل قال لسبعة أيام من السنة وإن أخر فلا بأس وفي --	283.5	2439	289	300	300	6788631104338479898	168968967994086814	30	Shia000163Vols-ara1	Shia000204Vols-ara1
475	35	343	7	65	128	423	619	82	120	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2440	Shia000204Vols-ara1.ms290	1527	1596	163	34.31578947368421	وقول أمير المؤمنين عليه السلام---- إذا أسلم الرجل اختتن ولو بلغ ثمانين سنة الرابعة يستحب خفض الجواري والنساء وليس بواجب إجماعا روى عبد الله بن سنان عن الصادق عليه السلام قال ختان الغلام من السنة وخفض الجارية من السنة وفي خبر آخر عنه عليه السلام خفض الجواري----------------------------------------------------------------------------------- مكرمة وليس من السنة ولا شيئا واجبا وأي شئ أفضل من المكرمة وروى محمد بن مسلم في الصحيح عن أبي عبد الله عليه السلام قال لما هاجرن النساء	-قال أمير المؤمنين صلوات الله عليه إذا أسلم الرجل اختتن ولو بلغ ثمانين سنة قوله------------------------------------------------------------------------------------------------------------------- وخفض الجو-------------------------------------------------اري مستحب لما رواه الكليني عن مسعدة بن صدقة عن أبي عبد الله عليه السلام قال خفض النساء مكرمة وليس من السنة ولا شيئا واجبا وأي شئ أفضل من المكرمة و-----------------في --صحيح------ة عبد الله ----بن سنان قال ختا-----ن الغلام	241.5	2440	290	300	300	5030907502680137703	-4265677574723076206	27	Shia000163Vols-ara1	Shia000204Vols-ara1
286	1316	1	258	0	121	1524	287	299	58	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2440	Shia000204Vols-ara1.ms292	1527	1499	154	53.84615384615385	كان يوم السابع وقد ولد لأحد-كم غلام أو جارية فليعق عنه كبشا عن الذكر ذكرا وعن الأنثى مثل ذلك وروي أخبار كثيرة تدل على إجزاء الذكر والأنثى مطلقا-------------------------------------------------------------- منها صحيحة--------------- منصور بن حازم عن أبي عبد الله عليه السلام قال العقيقة	كان يوم السابع وقد ولد لأحد كم غلام أو جارية فليعق عنه كبشا عن الذكر ذكرا وعن الأنثى مثل ذلك وهي ضعيفة السند قاصرة المتن وقال الكليني في كتابه الكافي باب إن عقيقة الأنثى والذكر سواء وأورد في ذلك عدة روايات منها ما رواه في الصحيح عن منصور بن حازم عن أبي عبد الله عليه السلام قال العقيقة	260.0	2440	292	300	300	5030907502680137703	-2908986343782642725	30	Shia000163Vols-ara1	Shia000204Vols-ara1
277	1	575	0	105	207	269	844	52	157	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2442	Shia000204Vols-ara1.ms291	1544	1582	257	92.7797833935018	محمد بن مسلم قال ولد لأبي جعفر عليه السلام غلامان فأمر زيد بن علي أن يشتري له جزورين للعقيقة وكان زمن غلاء فاشترى له واحدة وعسرت الأخ-----رى فقال لأبي جعفر عليه السلام قد عسرت---- الأخرى فتصدق بثمنها فقال لا اطلبها حتى تقدر عليها فإن الله عز وجل يحب إهراق الدماء وإطعام الطعام	محمد بن مسلم قال ولد لأبي جعفر عليه السلام غلامان فأمر زيد بن علي أن يشتري له جزورين للعقيقة وكان زمن غلاء فاشترى له واحدة وعسرت عليه الأخرى فقال لأبي جعفر عليه السلام قد عسرت علي الأخرى فتصدق بثمنها فقال لا اطلبها حتى تقدر عليه- فإن الله------- يحب إهراق الدماء وإطعام الطعام	493.5	2442	291	300	300	2636683886362892137	-5123300749562917362	47	Shia000163Vols-ara1	Shia000204Vols-ara1
430	1035	1030	200	200	109	1353	1289	264	251	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2442	Shia000204Vols-ara1.ms292	1544	1499	138	32.093023255813954	--عنه عليه السلام-------------- تعطى القابلة ربعها وإن لم تكن قابلة فلأمه تعطيها من شاءت والمراد----------------------------------- أن الأب يعطيها حصة القابلة إن كان هو الذابح للعقيقة فتتصدق به لأنه يكره لها أن تأكل منها وفي قوله عليه السلام تعطيها من شاءت إشارة إلى أن صدقتها به لا تختص بالفقراء بل تتأدى السنة ------------------------------------ولو لم يعق الوالد استحب لل-----------------------ولد أن يعق عن نفسه إذا بلغ ولو --	لقوله عليه السلام في موثقة عمار تعطى القابلة ربعها وإن لم تكن قابلة فلأمه تعطيها من شاءت ويستفاد من قوله عليه السلام تعطيها من شاءت أن--------------------------------------------------------------------------------------------------------------------------------------------------------------------------- السنة تتأدى بإعطاء ذلك للغني والفقير قوله ولو لم يعق الوالد استحب للولد إذا بلغ أي يستحب للولد أن يعق عن نفسه إذا بلغ ويبقى	219.5	2442	292	300	300	2636683886362892137	-2908986343782642725	24	Shia000163Vols-ara1	Shia000204Vols-ara1
347	29	1202	6	232	118	339	1496	75	299	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2443	Shia000204Vols-ara1.ms292	1459	1499	161	46.39769452449568	قوله ولو لم يعق الو-----------------------------الد الخ ولو لم يعق عند بلوغه بقي-------- في عهدتها ما دام حيا لقول النبي صلى الله عليه وآله الولد مرتهن بعقيقته فكه أبواه أو تركاه ولو شك هل عق عنه أبوه أم لا استحب له أن يعق عن نفسه لأن الأصل عدم عقيقة غيره عنه ولرواية عمر بن يزيد قال قلت لأبي عبد الله عليه السلام إني والله ما أدري كان أبي عق عني	قوله ولو لم يعق الوالد استحب للولد إذا بلغ أي يستحب لل--ولد أن يعق عن نفسه إذا بلغ ويبقى في عهدتها ما دام حيا إلى أن يحصل الامتثال وكذا يستحب له أن يعق عن نفسه إذا------------------- شك هل عق عنه أبوه أم لا لما رواه ابن بابويه في الصحيح عن---------------------------- عمر بن يزيد قال قلت لأبي عبد الله عليه السلام---- والله ما أدري كان أبي عق عني	232.5	2443	292	300	300	-8719667494927602592	-2908986343782642725	34	Shia000163Vols-ara1	Shia000204Vols-ara1
918	342	1	76	0	295	996	840	208	169	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2443	Shia000204Vols-ara1.ms293	1459	1542	384	41.830065359477125	لا قال فأمرني أبو عبد الله عليه السلام فعققت عن نفسي وأنا شيخ وقال عليه السلام كل امرء مرتهن بعقيقته والعقيقة أوجب من الأضحية قوله ولو مات الصبي إلى قوله الاستحباب يدل على ذلك رواية------------------------------------------------ إدريس بن عبد الله قال سألت----- أبا عبد الله عليه السلام عن مولود يولد فيموت يوم السابع هل يعق عنه -قال إن مات قبل الظهر لم يعق عنه وإن مات بعد الظهر عق عنه ويكره للوالدين أن يأكلا منها--------- وأن يكسر شئ من عظامها بل تفصل أعضاء قو----------------------------له ويكره للوالدين أن يأكلا منها وكذا من في عيالتهما حتى القابلة لو كانت منهم لقول الصادق عليه السلام --لا يأكل هو ولا أحد من عياله من العقيقة وقال للقابلة ثلث العقيقة فإن كانت القابلة أم الرجل أو في عياله فليس لها م---------------------------------------------------نها شئ-------------------------------------------------------------------------------------------------------------------- وتجعل أعضاء ثم يطبخها ويقسمها ولا ----	لا قال فأمرني أبو عبد الله عليه السلام فعققت عن نفسي وأنا شيخ كبير قو-----------------------------------------------------------له ولو مات الصبي في السابع قبل الزوال سقطت الخ المستند في هذا التفصيل ما رواه ابن بابويه في الصحيح عن إدريس بن عبد الله القمي أنه سأل أبا عبد الله عليه السلام عن مولود يولد فيموت يوم السابع هل يعق عنه فقال إن مات قبل الظهر لم يعق عنه وإن مات بعد الظهر عق عنه ويكره--------- أن يأكل- منها الوالدان وأن يكسر شئ من عظامها بل يفصل مفاصل ومن التوابع الرضاع والحضانة قوله ويكره--------- أن يأكل- منها الوالدان لما رواه الكليني عن أبي خديجة عن أبي عبد الله عليه السلام قال لا يأكل هو ولا أحد من عياله من العقيقة وتتأكد الكراهة في الأم لقوله عليه السلام في آخر هذه الرواية يأكل من العقيقة كل أحد إلا الأم وفي رواية الكاهلي لا يطعم الأم منها شيئا قوله وأن يكسر شيئا من عظامها بل يفصل مفاصل لقوله عليه السلام في رواية الكاهلي ولا يكسر العظام وفي رواية أبي خديجة وتجعل أعضاء ثم يطبخها ويقسمها ويستفاد	589.5	2443	293	300	300	-8719667494927602592	-8022194686921459838	71	Shia000163Vols-ara1	Shia000204Vols-ara1
177	783	581	156	112	119	945	753	191	150	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2447	Shia000204Vols-ara1.ms296	1518	1528	152	85.87570621468926	وفي --صحيحة --سعد بن سعد الأشعري ع----------ن الرضا عليه السلام قال سألته عن الصبي هل يرضع أكثر من سنتين فقال عامين -قلت فإن زاد على سنتين هل على أبويه من ذلك شئ قال لا والمصنف	-في الصحيح عن سعد بن سعد الأشعري عن أبي الحسن الرضا عليه السلام قال سألته عن الصبي هل يرضع أكثر من سنتين فقال عامين فقلت فإن زاد على سنتين هل على أبويه من ذلك شئ قال لا ولا ----	273.5	2447	296	300	300	7882536250209280554	9196192927846511919	29	Shia000163Vols-ara1	Shia000204Vols-ara1
569	625	204	119	39	284	1040	757	202	152	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2448	Shia000204Vols-ara1.ms297	1525	1530	360	63.2688927943761	أولى ويدل على --حكم المطلقة أيضا رواية أب--------- الصباح الكناني عن أبي عبد الله عليه السلام قال إذا طلق الرجل المرأة وهي حبلى أنفق عليها حتى تضع حملها فإذا وضعته أعطاها أجرها ولا يضارها إلا أن يجد من هو أرخص مخه-----ا فإن هي رضيت بذلك الأجر فهي أحق بابنها حتى تفطمه ونقل ال-----------------------------------------------------------------------------------------------------------------------------------شيخ في الخلاف عن بعض العلماء أن الأم أحق بالولد متى طلبت أجرة المثل وإن وجد الأب من يأخذ أقل أو يتبرع لعموم------- قوله تعالى فإن أرضعن لكم فآتوهن أجورهن المتناول	أخرى ويدل على الحكمين صريحا م--ا رواه الشيخ عن أبي الصباح الكناني عن أبي عبد الله عليه السلام قال إذا طلق الرجل المرأة وهي حبلى أنفق عليها حتى تضع حملها فإذا وضعته أعطاها أجرها ولا يضارها إلا أن يجد من هو أرخص أجرا منها فإن هي رضيت بذلك الأجر فهي أحق بابنها حتى تفطمه وعن أبي العباس عن أبي عبد الله عليه السلام أنه قال فإن قالت المرأة لزوجها الذي طلقها أنا أرضع ابني بمثل ما تجد من يرضعه فهي أحق به وحكى الشيخ في الخلاف قولا ب---------أن الأم أحق بالولد متى طلبت أجرة المثل وإن وجد الأب من يأخذ أقل أو يتبرع تمسكا بإطلاق قوله تعالى فإن أرضعن لكم فآتوهن أجورهن وله -----	649.5	2448	297	294	300	-1103885518903827218	9096376793942040875	69	Shia000163Vols-ara1	Shia000204Vols-ara1
972	739	522	140	97	282	1575	1053	300	207	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2452	Shia000204Vols-ara1.ms299	1575	1505	361	37.13991769547325	أن تكون أمينة فلا حضانة للفاسقة لأن الفاسق لا يلي ولأنها لا تؤمن أن تخون في حفظه ولأنه لاحظ له في حضانتها لأنه ينشأ على طريقتها فنفس الولد كالأرض الخالية ما ألقي فيها من شئ قبلته وهذا الشرط لم يذكره المصنف وقد اعتبره الشيخ في المبسوط و-----------الشهيد في قواعده والعلامة ف--------------------------------------------------ي التحرير في ولاية الأب وفي القواعد استقرب عدم اشتراط العدالة عملا بعموم الأدلة ويمكن الجمع بين عدم اشتراط العدالة مع اشتراط عدم الفسق لثبوت الواسطة عند الأكثر ويجعل المانع ظهور الفسق لما يترتب عليه من الأخطار السابقة بخلاف غيره من المستورين وإن لم تظهر عدالته بالمعنى الذي اعتبره المتأخرون وسادها--------------------------------------------------------------- أن تكون مقيمة فلو انتقلت إلى محل تقصر فيه الصلاة بطل حقها من الحضانة عند الشيخ في المبسوط ثم نقل عن قوم أنه إن كان المنتقل هو الأب فالأم أحق به وإن كان--ت الأم منتقلة---- فإن انتقلت-- من قرية إلى بلد فهي أحق--- وإن انتقلت من بلد إلى قرية فالأب أحق به لأن في السواد يقل تعليمه وتخرجه -قال	أن تكون أمينة فلا حضانة لمن لا أمانة لها------------------------------------------------------------------------------------------------------------------------------------------ وهذا الشرط لم يذكره المصنف وقد اعتبره الشيخ في المبسوط وجماعة منهم الشهيد في قواعده ولا بأس به لأن من لا أمانة لها ربما خانت في حفظ الولد ولأن في الت----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------كليف بتسليم الولد إلى غير المأمونة عسرا وحرصا فكان منفيا الخامس أن تكون مقيمة فلو انتقلت إلى محل تقصر فيه الصلاة سقط حقها من الحضانة عند الشيخ في المبسوط ثم نقل عن قوم أنه إن كان المنتقل هو الأب فالأم أحق به وإن انتقلت الأم------- فإن كان انتقالها من قرية إلى بلد فهي أحق به وإن كان--- من بلد إلى قرية فالأب أحق به لأن في السواد يقل تعل-مه وتخرجه وقال	433.5	2452	299	300	300	-1847720031093367799	-7426101404216279479	67	Shia000163Vols-ara1	Shia000204Vols-ara1
582	1088	1035	213	201	223	1497	1531	296	300	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2454	Shia000204Vols-ara1.ms300	1515	1531	283	48.6254295532646	قوله وكذا لو كان الأب---------------- الخ --ما تقدم من الشرائط المعتبرة في الأم آت هنا غير التزويج ومنها الحرية والاسلام لما ذكر فيها من العلة ويدل على كونها أحق من الأب المملوك وإن تزوجت------------------------------------------------------------------------------------ صحيحة د---اود الرقي------------------------------------------------------- قال سألت أبا عبد الله عليه السلام عن امرأ----ة نكحت عبدا فأولدها أولادا ثم إنه طلقها فلم تقم مع ولدها وتزوجت فلما بلغ العبد أنها تزوجت أراد أن يأخذ منها ولده وقال أنا أحق بهم منك إن تزو---------جت فقال ليس للعبد أن يأخذ منها ولدها وإن	قوله وكذا لو كان الأب مملوكا أو كافرا الخ إنما كانت----------------------- الأم------------------------- الحرة أحق بالحضانة من الأ--------------------------------------ب المملوك أو الكافر لعدم صلاحيتهما بذلك للحضانة فيكون وجودهما كعدمهما ويدل عليه أيضا ما رواه الشيخ بسند صحيح إلى داود الرقي وأما داود فقال الشيخ إنه ثقة وقال النجاشي إنه ضعيف جدا قال سألت أبا عبد الله عليه السلام عن امرأة حرة نكحت عبدا فأولدها أولادا ثم إنه طلقها فلم تقم مع ولدها وتزوجت فلما بلغ العبد أنها تزوجت أراد أن يأخذ منها ولده وقال أنا أحق بهم منك إذ ان كا في تزوجت فقال ليس للعبد أن يأخذ منها ولدها وإن	472.5	2454	300	300	300	-8629760783806898419	2556557248367690964	50	Shia000163Vols-ara1	Shia000204Vols-ara1
626	241	327	44	67	334	736	914	135	174	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2456	Shia000204Vols-ara1.ms301	1578	1567	413	65.97444089456869	اختلف الأصحاب في حكمهم اختلافا كثيرا فمنهم من عدى ا------لحكم منهما إلى باقي الأقارب والأرحام على ترتيب الإرث لعموم------ قوله تعالى عربي القرآن الكريم الأنفال وأولوا الأرحام بعضهم أولى ببعض في كتاب الله فإن الأولوية تشمل الإرث والحضانة وغيره-ا ولأن الولد مضط-ر إلى التربية والحضانة فلا بد في الحكمة من نصب قيم بها و-القريب أولى بها من البعيد------------------------------------------------- وعلى هذا فمع فقد الأبوين ينظر في الموجود من الأقارب ويقدر لو كان وارثا ويحكم له بحق الحضانة--------------------------------------------------------------- ثم إن اتحد اختص وإن تعدد أ--قرع بينهم لما في --اشتراكها هن الإضرار بالولد وهذا	اختلف الأصحاب في ذلك-- اختلافا كثيرا والأشهر بينهم تعدي الحكم ------إلى باقي الأقارب وترتيبهم على ترتيب الإرث تمسكا بظاهر قوله تعالى--------------------------- وأولو- الأرحام بعضهم أولى ببعض في كتاب الله فإن الأولوية تشمل الإرث والحضانة وغيرهما وبأن الولد يفتقر إلى التربية والحضانة فلا بد في الحكمة من نصب قيم لذلك والقريب أولى بها من البعيد وإلى هذا القول ذهب جدي قدس سره في المسالك ثم قال وعلى هذا فمع فقد الأبوين ينظر في الموجود من الأقارب ويقدر لو كان وارثا ويحكم له بحق الحضانة النظر الخامس في النفقات وأسبابها ثلاثة الزوجية والقرابة والملك ثم إن اتحد اختص وإن تعددوا يقرع بينهم لما في الاشتراك م--ن الإضرار بالولد وهو -	709.0	2456	301	298	300	-1646110314852435024	6644935861577714766	67	Shia000163Vols-ara1	Shia000204Vols-ara1
123	1	100	0	19	98	124	223	25	44	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2460	Shia000204Vols-ara1.ms298	1559	1543	123	100.0	السلام في رواية داود بن الحصين فإن وجد الأب من يرضعه بأربعة دراهم وقالت الأم لا أرضعه إلا بخمسة دراهم فإن له أن ينزعه منها	السلام في رواية داود بن الحصين فإن وجد الأب من يرضعه بأربعة دراهم وقالت الأم لا أرضعه إلا بخمسة دراهم فإن له أن ينزعه منها	246.0	2460	298	300	300	-4829137017583025069	-2354974813585928178	25	Shia000163Vols-ara1	Shia000204Vols-ara1
347	1018	831	189	156	113	1227	1171	228	221	-1443406072268737492	7240553286051581872	Shia000163Vols-ara1.ms2468	Shia000204Vols-ara1.ms304	1609	1577	146	42.07492795389049	لا يخفى------- وعلى ما اخترناه يسقط البحث عن طلب- الفرق و----أما ----------------------------------------------------------------------------------------الصوم المندوب ونحوه ف----------------------لا يسقط بمجرده النفقة لأنه غير مانع من التمكين نعم لو طلب----- الاستمتاع فمنعته سقطت لذلك لا لأجل العبادة وقال----------- الشيخ في المبسوط تسقط النفقة	لا يخلو من نظر وعلى ما اخترناه يسقط البحث عن تكلف الفرق قوله أما المندوب فإن منعها منه فاستمرت سقطت نفقتها الفعل المندوب إن كان مما يتوقف على إذن الزوج كالصوم والحج فإذا فعلت بدون إذنه كان فاسدا ولا يسقط بمجرده النفقة لأنه غير مانع من التمكين إلا أن تمتنع من الاستمتاع فيسقط------ لذلك لا لأجل التلبس بذلك الفعل وأطلق الشيخ رحمه الله سقو-ط النفقة	191.0	2468	304	298	300	-386066414867298118	-4855235949933080954	22	Shia000163Vols-ara1	Shia000204Vols-ara1
